Report Date: 10-10-2022 04:05:43 GMT
Customer: ArmorCode Inc
~~~SELECTED FILTERS~~~
~~~NOTE~~~
Affected resource column data might be trimmed for better visibility
* indicates the security group is unused
State : OPEN
Critical Count,High count,Medium Count,Low Count
6,24,19,155
Alert-Id,Rule-Id,Jira-Id,ServiceNow-Id,Severity,Description,Type,Compliance Tag,Alert Last Updated,Provider,Account,Affected Resources : First Seen : LastModifiedBy : SuppressNotes,Mitre Attack Technique Name,Mitre Attack Technique Id,Mitre Attack Technique Url
A-000278,,,,LOW,Login from a new location,Anomaly,,2022-05-30 10:56:33,AWS,Armorcode-dev-qa,"New Unrecognized Login Location
				Event Id            : cad0218a-9beb-49db-b9d1-fb2452f74760
			    Account Id          : 034025401910
			    User Name           : devqa-prasanna-admin
			    Login Type          : Console
			    Login IP            : 52.42.248.140
			    Previous Login IP   : 122.182.199.87
			    Login Location      : Portland-Oregon-United States (ISP : Amazon.com, Inc.)
			    Previous Location   : Bengaluru-Karnataka-India (ISP : Bharti Airtel)
			    User Agent          : Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.64 Safari/537.36
			    Event Time          : 2022-05-30 10:55:22 +0000
			    Previous Event Time : 2022-05-04 12:37:39 +0000
			    Assumed Role        : False
			    MFA Enabled         : True: : :",,,
A-000245,,,,LOW,207565 % increase in outbound traffic on destination port '443',Anomaly,,2022-03-30 10:10:03,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-03-30 09:30:00 to 2022-03-30 10:00:00
Total Traffic  : 29 GB
Expected Traffic  : 14 MB
Variation   : 207565 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 10.0.20.219, 172.31.24.116, 10.0.49.106, 10.0.36.216]
Top Destination IPs   : [104.18.123.25, 104.18.121.25, 104.18.124.25, 104.18.125.25, 104.18.122.25]: : :",,,
A-000246,,,,LOW,83512 % increase in outbound traffic on destination port '443',Anomaly,,2022-04-01 09:40:03,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-04-01 09:00:00 to 2022-04-01 09:30:00
Total Traffic  : 7 GB
Expected Traffic  : 8 MB
Variation   : 83512 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 10.0.20.219, 172.31.24.116, 10.0.49.106, 10.0.36.216]
Top Destination IPs   : [104.18.125.25, 104.18.123.25, 104.18.121.25, 104.18.122.25, 104.18.124.25]: : :",,,
A-000247,,,,LOW,2502 % increase in outbound traffic on destination port '443',Anomaly,,2022-04-03 09:40:04,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-04-03 09:00:00 to 2022-04-03 09:30:00
Total Traffic  : 12 GB
Expected Traffic  : 463 MB
Variation   : 2502 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 10.0.20.219, 172.31.24.116, 10.0.49.106, 10.0.36.216]
Top Destination IPs   : [104.18.124.25, 104.18.123.25, 104.18.125.25, 104.18.121.25, 104.18.122.25]: : :",,,
A-000251,,,,LOW,Login from a new location,Anomaly,,2022-04-05 20:18:57,AWS,Armorcode-dev-qa,"New Unrecognized Login Location
				Event Id            : 827431cf-8d8c-4cf6-9928-72d803a456d1
			    Account Id          : 034025401910
			    User Name           : devqa-abhinav-admin
			    Login Type          : Console
			    Login IP            : 110.173.191.186
			    Previous Login IP   : 61.2.224.121
			    Login Location      : New Delhi-National Capital Territory of Delhi-India (ISP : PRIMENET)
			    Previous Location   : Ahmedabad-Gujarat-India (ISP : BSNL Internet)
			    User Agent          : Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36
			    Event Time          : 2022-04-05 20:18:30 +0000
			    Previous Event Time : 2022-04-01 06:47:49 +0000
			    Assumed Role        : False
			    MFA Enabled         : True: : :",,,
A-000244,,,,LOW,49202 % increase in outbound traffic on destination port '443',Anomaly,,2022-03-28 10:10:04,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-03-28 09:30:00 to 2022-03-28 10:00:00
Total Traffic  : 23 GB
Expected Traffic  : 47 MB
Variation   : 49202 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 10.0.20.219, 172.31.24.116, 10.0.49.106, 10.0.36.216]
Top Destination IPs   : [104.18.123.25, 104.18.122.25, 104.18.124.25, 104.18.125.25, 104.18.121.25]: : :",,,
A-000240,,,,LOW,32586 % increase in outbound traffic on destination port '443',Anomaly,,2022-03-18 14:40:03,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-03-18 14:00:00 to 2022-03-18 14:30:00
Total Traffic  : 4 GB
Expected Traffic  : 13 MB
Variation   : 32586 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.24.116, 10.0.49.106, 10.0.36.216, 10.0.91.140]
Top Destination IPs   : [104.18.122.25, 104.18.125.25, 104.18.124.25, 104.18.121.25, 104.18.123.25]: : :",,,
A-000101,AR-205,,,LOW,Ensure that VPCs have multiple subnets to provide a layered architecture,Policy,ACStaging,2021-11-09 06:04:04,AWS,Armorcode-dev-qa,"vpc-0531ceee869a8847e : 2021-11-09 06:04:03 : devqa-dy-admin : 
vpc-0f66b2f7fcfba41f8 : 2021-03-08 11:19:34 : crest-keyur.barapatre : 
",,,
A-000103,,,,LOW,Frequent logins from different locations,Anomaly,,2021-03-11 05:24:34,AWS,Armorcode-dev-qa,"Too many logins from various locations that doesn't match their historical pattern
				Event Id            : d31fbc0b-f552-4521-970a-f0b8865dacf5
			    Account Id          : 034025401910
			    User Name           : crest-lay.shah
			    Login Type          : Console
			    Login IP            : 52.11.179.118
			    Previous Login IP   : 122.170.77.201
			    Login Location      : Portland-Oregon-United States (ISP : Amazon.com, Inc.)
			    Previous Location   : Ahmedabad-Gujarat-India (ISP : BHARTI)
			    User Agent          : Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.192 Safari/537.36
			    Event Time          : 2021-03-11 05:13:40 +0000
			    Previous Event Time : 2021-03-03 05:44:51 +0000
			    Assumed Role        : False
			    MFA Enabled         : True: : :",,,
A-000109,,,,LOW,Frequent logins from different locations,Anomaly,,2021-03-29 08:00:02,AWS,Armorcode-dev-qa,"Too many logins from various locations that doesn't match their historical pattern
				Event Id            : 102629fa-dd63-4ff2-8ef9-b6946a5a696c
			    Account Id          : 034025401910
			    User Name           : devqa-sp-admin
			    Login Type          : Console
			    Login IP            : 208.65.109.53
			    Previous Login IP   : 103.215.148.104
			    Login Location      : Palo Alto-California-United States (ISP : Telx)
			    Previous Location   : Pune-Maharashtra-India (ISP : Cloudnet Communications Pvt Ltd)
			    User Agent          : Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36
			    Event Time          : 2021-03-29 07:50:38 +0000
			    Previous Event Time : 2021-03-27 08:33:13 +0000
			    Assumed Role        : False
			    MFA Enabled         : True: : :",,,
A-000110,,,,LOW,Login from a new location,Anomaly,,2021-03-30 04:42:55,AWS,Armorcode-dev-qa,"New Unrecognized Login Location
				Event Id            : 6705e095-d5a7-449e-b640-e944b92ef3de
			    Account Id          : 034025401910
			    User Name           : devqa-gs-admin
			    Login Type          : Console
			    Login IP            : 157.37.222.11
			    Previous Login IP   : 110.226.3.233
			    Login Location      : National Capital Territory of Delhi-India (ISP : Reliance Jio Infocomm Limited)
			    Previous Location   : Pune-Maharashtra-India (ISP : Bharti Airtel)
			    User Agent          : Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0
			    Event Time          : 2021-03-30 04:36:02 +0000
			    Previous Event Time : 2021-03-26 05:13:25 +0000
			    Assumed Role        : False
			    MFA Enabled         : True: : :",,,
A-000111,,,,LOW,Frequent logins from different locations,Anomaly,,2021-04-01 04:38:53,AWS,Armorcode-dev-qa,"Too many logins from various locations that doesn't match their historical pattern
				Event Id            : cf53f1e6-ab9c-45da-a389-b7b6aa5ec153
			    Account Id          : 034025401910
			    User Name           : devqa-mp-admin
			    Login Type          : Console
			    Login IP            : 54.190.125.68
			    Previous Login IP   : 122.177.9.134
			    Login Location      : Portland-Oregon-United States (ISP : Amazon.com, Inc.)
			    Previous Location   : Ghaziabad-Uttar Pradesh-India (ISP : Bharti Airtel)
			    User Agent          : Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36
			    Event Time          : 2021-04-01 04:32:06 +0000
			    Previous Event Time : 2021-03-31 06:31:08 +0000
			    Assumed Role        : False
			    MFA Enabled         : True: : :",,,
A-000107,,,,LOW,Frequent logins from different locations,Anomaly,,2021-03-19 05:38:52,AWS,Armorcode-dev-qa,"Too many logins from various locations that doesn't match their historical pattern
				Event Id            : a1d5cdd5-a7a2-4007-b62d-6e6008583c6f
			    Account Id          : 034025401910
			    User Name           : crest-dixit.hihoriya
			    Login Type          : Console
			    Login IP            : 44.241.101.194
			    Previous Login IP   : 150.107.241.142
			    Login Location      : Portland-Oregon-United States (ISP : Amazon.com, Inc.)
			    Previous Location   : Surat-Gujarat-India (ISP : Gujarat Telelik Pvt Ltd)
			    User Agent          : Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36
			    Event Time          : 2021-03-19 05:31:58 +0000
			    Previous Event Time : 2021-03-18 13:04:08 +0000
			    Assumed Role        : False
			    MFA Enabled         : True: : :",,,
A-000112,,,,LOW,Frequent logins from different locations,Anomaly,,2021-04-06 15:25:06,AWS,Armorcode-dev-qa,"Too many logins from various locations that doesn't match their historical pattern. This user usually logs in from (Maharashtra-India) but recently logged in from (Portland-Oregon-United States) 1 time(s). This may be because the user has travelled from India to United States in the recent past.
				Event Id            : 09efe316-fbde-491b-aeb9-3ffc80ed77b3
			    Account Id          : 034025401910
			    User Name           : devqa-sk-admin
			    Login Type          : Console
			    Login IP            : 44.234.218.144
			    Previous Login IP   : 44.241.101.194
			    Login Location      : Portland-Oregon-United States (ISP : Amazon.com, Inc.)
			    Previous Location   : Portland-Oregon-United States (ISP : Amazon.com, Inc.)
			    User Agent          : Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36
			    Event Time          : 2021-04-06 15:14:15 +0000
			    Previous Event Time : 2021-03-23 13:21:29 +0000
			    Assumed Role        : False
			    MFA Enabled         : True: : :",,,
A-000176,,,,LOW,20278 % increase in outbound traffic on destination port '443',Anomaly,,2021-12-24 13:10:02,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2021-12-24 12:30:00 to 2021-12-24 13:00:00
Total Traffic  : 2 GB
Expected Traffic  : 12 MB
Variation   : 20278 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [172.31.10.21, 172.31.0.25, 10.0.20.219, 10.0.49.106, 172.31.11.115]
Top Destination IPs   : [99.84.173.25, 52.85.91.50, 65.8.56.21, 99.84.173.99, 99.84.173.27]: : :",,,
A-000178,,,,LOW,Frequent logins from different locations,Anomaly,,2022-01-05 10:22:43,AWS,Armorcode-dev-qa,"Too many logins from various locations that doesn't match their historical pattern
				Event Id            : 4f882d08-3579-4612-89b5-246ec91f9f3d
			    Account Id          : 034025401910
			    User Name           : devqa-lk-admin
			    Login Type          : Console
			    Login IP            : 52.12.16.52
			    Previous Login IP   : 152.57.14.212
			    Login Location      : Portland-Oregon-United States (ISP : Amazon.com, Inc.)
			    Previous Location   : Deolāli-Maharashtra-India (ISP : Reliance Jio Infocomm Limited)
			    User Agent          : Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36
			    Event Time          : 2022-01-05 10:20:27 +0000
			    Previous Event Time : 2022-01-04 03:23:52 +0000
			    Assumed Role        : False
			    MFA Enabled         : True: : :",,,
A-000163,,,,LOW,1114 % increase in outbound traffic on destination port '443',Anomaly,,2021-09-21 05:40:40,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2021-09-21 05:00:00 to 2021-09-21 05:30:00
Total Traffic  : 2 GB
Expected Traffic  : 180 MB
Variation   : 1114 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.91.140, 10.0.25.211, 172.31.33.102, 10.0.5.141, 10.0.19.124]
Top Destination IPs   : [104.18.125.25, 99.86.61.94, 99.86.61.79, 52.218.170.98, 3.136.27.78]: : :",,,
A-000166,,,,HIGH,Login from a new location,Anomaly,,2021-09-23 12:29:28,AWS,Armorcode-dev-qa,"New Unrecognized Login Location
				Event Id            : d9eabfd5-0180-4ab3-8a60-3a5769f3afef
				Account Id          : 034025401910
			    Role                : devqa-deepak-admin
			    Login Type          : API
			    Login IP            : 122.162.219.220
			    Previous Login IP   : 203.192.212.80
			    Login Location      : Gurgaon-Haryana-India (ISP : BHARTI)
			    Previous Location   : National Capital Territory of Delhi-India (ISP : In2cable)
			    User Agent          : aws-internal/3 aws-sdk-java/1.12.64 Linux/5.4.116-64.217.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard
			    Event Time          : 2021-09-23 12:28:00 +0000
			    Previous Event Time : 2021-09-09 10:33:03 +0000
			    Assumed Role        : False: : :",,,
A-000140,,,,LOW,10491 % increase in outbound traffic on destination port '443',Anomaly,,2021-07-19 08:40:36,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2021-07-19 08:00:00 to 2021-07-19 08:30:00
Total Traffic  : 2 GB
Expected Traffic  : 25 MB
Variation   : 10491 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.33.102, 10.0.5.141, 172.31.42.220]
Top Destination IPs   : [96.7.17.140, 104.98.171.101, 52.218.177.113, 52.218.212.177, 35.224.73.200]: : :",,,
A-000156,,,,LOW,931 % increase in outbound traffic on destination port '443',Anomaly,,2021-08-23 14:10:12,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2021-08-23 13:30:00 to 2021-08-23 14:00:00
Total Traffic  : 2 GB
Expected Traffic  : 211 MB
Variation   : 931 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [172.31.10.21, 10.0.25.211, 172.31.33.102, 172.31.15.199, 10.0.19.124]
Top Destination IPs   : [54.186.194.20, 44.228.158.109, 35.82.241.96, 52.16.49.167, 52.218.153.233]: : :",,,
A-000164,,,,HIGH,Login from a new location,Anomaly,,2021-09-21 14:40:12,AWS,Armorcode-dev-qa,"New Unrecognized Login Location
				Event Id            : d5e1bc00-8f6c-461a-b518-9e7320dcde36
				Account Id          : 034025401910
			    Role                : devqa-hs-admin
			    Login Type          : API
			    Login IP            : 117.212.223.152
			    Previous Login IP   : 117.214.36.75
			    Login Location      : Dadra and Nagar Haveli and Daman and Diu-India (ISP : BSNL Internet)
			    Previous Location   : Cuttack-Oregon-India (ISP : BSNL Internet)
			    User Agent          : aws-internal/3 aws-sdk-java/1.12.64 Linux/5.4.116-64.217.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard
			    Event Time          : 2021-09-21 14:40:06 +0000
			    Previous Event Time : 2021-09-13 06:24:23 +0000
			    Assumed Role        : False: : :",,,
A-000234,,,,LOW,2487 % increase in outbound traffic on destination port '443',Anomaly,,2022-03-04 10:40:03,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-03-04 10:00:00 to 2022-03-04 10:30:00
Total Traffic  : 24 GB
Expected Traffic  : 958 MB
Variation   : 2487 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.24.118, 10.0.20.219, 172.31.24.116, 10.0.49.106]
Top Destination IPs   : [104.18.123.25, 104.18.122.25, 104.18.125.25, 104.18.121.25, 104.18.124.25]: : :",,,
A-000235,,,,LOW,3062 % increase in outbound traffic on destination port '443',Anomaly,,2022-03-09 09:40:02,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-03-09 09:00:00 to 2022-03-09 09:30:00
Total Traffic  : 6 GB
Expected Traffic  : 216 MB
Variation   : 3062 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 10.0.20.219, 172.31.24.116, 10.0.49.106, 10.0.36.216]
Top Destination IPs   : [104.18.122.25, 104.18.124.25, 104.18.123.25, 104.18.121.25, 104.18.125.25]: : :",,,
A-000236,,,,LOW,7927 % increase in outbound traffic on destination port '443',Anomaly,,2022-03-10 16:10:03,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-03-10 15:30:00 to 2022-03-10 16:00:00
Total Traffic  : 7 GB
Expected Traffic  : 89 MB
Variation   : 7927 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.10.21, 10.0.20.219, 172.31.24.116, 10.0.49.106]
Top Destination IPs   : [104.18.124.25, 104.18.122.25, 104.18.125.25, 52.84.18.128, 104.18.123.25]: : :",,,
A-000238,,,,LOW,53587 % increase in outbound traffic on destination port '443',Anomaly,,2022-03-16 05:07:26,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-03-15 16:00:00 to 2022-03-15 16:30:00
Total Traffic  : 12 GB
Expected Traffic  : 24 MB
Variation   : 53587 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.24.116, 10.0.49.106, 10.0.36.216, 10.0.91.140]
Top Destination IPs   : [104.18.123.25, 104.18.122.25, 104.18.125.25, 104.18.124.25, 104.18.121.25]: : :",,,
A-000241,,,,LOW,33500 % increase in outbound traffic on destination port '443',Anomaly,,2022-03-20 14:40:04,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-03-20 14:00:00 to 2022-03-20 14:30:00
Total Traffic  : 4 GB
Expected Traffic  : 13 MB
Variation   : 33500 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.24.116, 10.0.49.106, 10.0.36.216, 10.0.91.140]
Top Destination IPs   : [104.18.123.25, 104.18.124.25, 104.18.125.25, 104.18.121.25, 104.18.122.25]: : :",,,
A-000233,,,,LOW,91306 % increase in outbound traffic on destination port '443',Anomaly,,2022-03-03 09:40:04,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-03-03 09:00:00 to 2022-03-03 09:30:00
Total Traffic  : 16 GB
Expected Traffic  : 18 MB
Variation   : 91306 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 10.0.20.219, 172.31.24.116, 10.0.49.106, 10.0.36.216]
Top Destination IPs   : [104.18.122.25, 104.18.125.25, 104.18.123.25, 104.18.124.25, 104.18.121.25]: : :",,,
A-000242,,,,LOW,45305 % increase in outbound traffic on destination port '443',Anomaly,,2022-03-22 14:40:04,AWS,Armorcode-dev-qa,"Account Id  : 034025401910
Timeframe  : 2022-03-22 14:00:00 to 2022-03-22 14:30:00
Total Traffic  : 6 GB
Expected Traffic  : 14 MB
Variation   : 45305 %
increaseDestination Port   : 443
Destination Protocol   : HTTPS
Top Originating IPs   : [10.0.19.124, 172.31.24.116, 10.0.49.106, 10.0.36.216, 10.0.91.140]
Top Destination IPs   : [104.18.124.25, 104.18.125.25, 104.18.121.25, 104.18.122.25, 104.18.123.25]: : :",,,
