Hostname,Distro,CVE ID,Compliance ID,Type,Severity,Packages,Source Package,Package Version,Package License,CVSS,Fix Status,Vulnerability Tags,Description,Cause,Published,Services,Cluster,Vulnerability Link,Agentless
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-20246,46,image,low,"libmagickcore-6.q16-6-extra,libmagickcore-6.q16-6,libmagickwand-6.q16-6,imagemagick-6.q16,imagemagick-6-common,imagemagick",imagemagick,8:6.9.10.23+dfsg-2.1ubuntu11.4,GPL-2+,5.50,needed,,A flaw was found in ImageMagick in MagickCore/resample.c. An attacker who submits a crafted file that is processed by ImageMagick could trigger undefined behavior in the form of math division by zero. The highest threat from this vulnerability is to system availability.,,2021-03-09 19:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2021/CVE-2021-20246,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-39212,46,image,low,"libmagickcore-6.q16-6-extra,libmagickcore-6.q16-6,libmagickwand-6.q16-6,imagemagick-6.q16,imagemagick-6-common,imagemagick",imagemagick,8:6.9.10.23+dfsg-2.1ubuntu11.4,GPL-2+,3.60,needed,,"ImageMagick is free software delivered as a ready-to-run binary distribution or as source code that you may use, copy, modify, and distribute in both open and proprietary applications. In affected versions and in certain cases, Postscript files could be read and written when specifically excluded by a `module` policy in `policy.xml`. ex. <policy domain=\""module\"" rights=\""none\"" pattern=\""PS\"" />. The issue has been resolved in ImageMagick 7.1.0-7 and in 6.9.12-22. Fortunately, in the wild, few users utilize the `module` policy and instead use the `coder` policy that is also our workaround recommendation: <policy domain=\""coder\"" rights=\""none\"" pattern=\""{PS,EPI,EPS,EPSF,EPSI}\"" />.",,2021-09-13 18:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2021/CVE-2021-39212,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-28463,46,image,medium,"libmagickcore-6.q16-6-extra,libmagickcore-6.q16-6,libmagickwand-6.q16-6,imagemagick-6.q16,imagemagick-6-common,imagemagick",imagemagick,8:6.9.10.23+dfsg-2.1ubuntu11.4,GPL-2+,7.80,needed,,ImageMagick 7.1.0-27 is vulnerable to Buffer Overflow.,,2022-05-08 23:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-28463,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-20224,46,image,medium,"libmagickcore-6.q16-6-extra,libmagickcore-6.q16-6,libmagickwand-6.q16-6,imagemagick-6.q16,imagemagick-6-common,imagemagick",imagemagick,8:6.9.10.23+dfsg-2.1ubuntu11.4,GPL-2+,5.50,needed,,"An integer overflow issue was discovered in ImageMagick\'s ExportIndexQuantum() function in MagickCore/quantum-export.c. Function calls to GetPixelIndex() could result in values outside the range of representable for the \'unsigned char\'. When ImageMagick processes a crafted pdf file, this could lead to an undefined behaviour or a crash.",,2022-08-25 20:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2021/CVE-2021-20224,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-32547,46,image,medium,"libmagickcore-6.q16-6-extra,libmagickcore-6.q16-6,libmagickwand-6.q16-6,imagemagick-6.q16,imagemagick-6-common,imagemagick",imagemagick,8:6.9.10.23+dfsg-2.1ubuntu11.4,GPL-2+,7.80,needed,,"In ImageMagick, there is load of misaligned address for type \'double\', which requires 8 byte alignment and for type \'float\', which requires 4 byte alignment at MagickCore/property.c. Whenever crafted or untrusted input is processed by ImageMagick, this causes a negative impact to application availability or other problems related to undefined behavior.",,2022-06-16 18:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-32547,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-32546,46,image,medium,"libmagickcore-6.q16-6-extra,libmagickcore-6.q16-6,libmagickwand-6.q16-6,imagemagick-6.q16,imagemagick-6-common,imagemagick",imagemagick,8:6.9.10.23+dfsg-2.1ubuntu11.4,GPL-2+,7.80,needed,,"A vulnerability was found in ImageMagick, causing an outside the range of representable values of type \'unsigned long\' at coders/pcl.c, when crafted or untrusted input is processed. This leads to a negative impact to application availability or other problems related to undefined behavior.",,2022-06-16 18:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-32546,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-32545,46,image,medium,"libmagickcore-6.q16-6-extra,libmagickcore-6.q16-6,libmagickwand-6.q16-6,imagemagick-6.q16,imagemagick-6-common,imagemagick",imagemagick,8:6.9.10.23+dfsg-2.1ubuntu11.4,GPL-2+,7.80,needed,,"A vulnerability was found in ImageMagick, causing an outside the range of representable values of type \'unsigned char\' at coders/psd.c, when crafted or untrusted input is processed. This leads to a negative impact to application availability or other problems related to undefined behavior.",,2022-06-16 18:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-32545,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-3802,46,image,low,"libudisks2-0,udisks2",udisks2,2.8.4-1ubuntu2,GPL-2+,4.20,needed,,A vulnerability found in udisks2. This flaw allows an attacker to input a specially crafted image file/USB leading to kernel panic. The highest threat from this vulnerability is to system availability.,,2021-11-29 16:15:00.000,udisks2,,https://people.canonical.com/~ubuntu-security/cve/2021/CVE-2021-3802,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-43618,46,image,low,libgmp10,gmp,2:6.2.0+dfsg-4,LGPL-3,7.50,fixed in 2:6.2.0+dfsg-4ubuntu0.1,,"GNU Multiple Precision Arithmetic Library (GMP) through 6.2.1 has an mpz/inp_raw.c integer overflow and resultant buffer overflow via crafted input, leading to a segmentation fault on 32-bit platforms.",,2021-11-15 04:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2021/CVE-2021-43618,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2016-1585,46,image,medium,"libapparmor1,apparmor",apparmor,2.13.3-7ubuntu5.1,GPL-2+,9.80,deferred,,In all versions of AppArmor mount rules are accidentally widened when compiled.,,2019-04-22 16:29:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2016/CVE-2016-1585,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-3287,46,image,low,"libfwupdplugin1,fwupd",fwupd,1.5.11-0ubuntu1~20.04.2,LGPL-2.1+,6.50,needed,,"When creating an OPERATOR user account on the BMC, the redfish plugin saved the auto-generated password to /etc/fwupd/redfish.conf without proper restriction, allowing any user on the system to read the same configuration file.",,2022-09-28 20:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-3287,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2012-6655,46,image,low,"libaccountsservice0,accountsservice",accountsservice,0.6.55-0ubuntu12~20.04.5,GPL-3+,3.30,deferred,,An issue exists AccountService 0.6.37 in the user_change_password_authorized_cb() function in user.c which could let a local users obtain encrypted passwords.,,2019-11-27 18:15:00.000,accounts-daemon,,https://people.canonical.com/~ubuntu-security/cve/2012/CVE-2012-6655,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-40674,46,image,medium,"libexpat1,libexpat1-dev",expat,2.2.9-1ubuntu0.4,MIT,9.80,fixed in 2.2.9-1ubuntu0.5,,libexpat before 2.4.9 has a use-after-free in the doContent function in xmlparse.c.,,2022-09-14 11:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-40674,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-43680,46,image,medium,"libexpat1,libexpat1-dev",expat,2.2.9-1ubuntu0.4,MIT,7.50,fixed in 2.2.9-1ubuntu0.6,,"In libexpat through 2.4.9, there is a use-after free caused by overeager destruction of a shared DTD in XML_ExternalEntityParserCreate in out-of-memory situations.",,2022-10-24 14:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-43680,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2017-7189,46,image,low,"php7.4-common,php7.4-json,php7.4-readline,php7.4-opcache,libapache2-mod-php7.4,php7.4-cli,php7.4",php7.4,7.4.3-4ubuntu2.12,BSD-TSRM,7.50,deferred,,"main/streams/xp_socket.c in PHP 7.x before 2017-03-07 misparses fsockopen calls, such as by interpreting fsockopen(\'127.0.0.1:80\', 443) as if the address/port were 127.0.0.1:80:443, which is later truncated to 127.0.0.1:80. This behavior has a security risk if the explicitly provided port number (i.e., 443 in this example) is hardcoded into an application as a security policy, but the hostname argument (i.e., 127.0.0.1:80 in this example) is obtained from untrusted input.",,2019-07-10 15:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2017/CVE-2017-7189,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2016-9138,46,image,low,"php7.4-common,php7.4-json,php7.4-readline,php7.4-opcache,libapache2-mod-php7.4,php7.4-cli,php7.4",php7.4,7.4.3-4ubuntu2.12,BSD-TSRM,9.80,deferred,,"PHP through 5.6.27 and 7.x through 7.0.12 mishandles property modification during __wakeup processing, which allows remote attackers to cause a denial of service or possibly have unspecified other impact via crafted serialized data, as demonstrated by Exception::__toString with DateInterval::__wakeup.",,2016-09-26 00:00:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2016/CVE-2016-9138,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-37454,46,image,medium,"php7.4-common,php7.4-json,php7.4-readline,php7.4-opcache,libapache2-mod-php7.4,php7.4-cli,php7.4",php7.4,7.4.3-4ubuntu2.12,BSD-TSRM,9.80,fixed in 7.4.3-4ubuntu2.15,,The Keccak XKCP SHA-3 reference implementation before fdc6fef has an integer overflow and resultant buffer overflow that allows attackers to execute arbitrary code or eliminate expected cryptographic properties. This occurs in the sponge function interface.,,2022-10-21 06:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-37454,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-31629,46,image,medium,"php7.4-common,php7.4-json,php7.4-readline,php7.4-opcache,libapache2-mod-php7.4,php7.4-cli,php7.4",php7.4,7.4.3-4ubuntu2.12,BSD-TSRM,6.50,fixed in 7.4.3-4ubuntu2.15,,"In PHP versions before 7.4.31, 8.0.24 and 8.1.11, the vulnerability enables network and same-site attackers to set a standard insecure cookie in the victim\'s browser which is treated as a `__Host-` or `__Secure-` cookie by PHP applications.",,2022-09-28 23:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-31629,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-31628,46,image,medium,"php7.4-common,php7.4-json,php7.4-readline,php7.4-opcache,libapache2-mod-php7.4,php7.4-cli,php7.4",php7.4,7.4.3-4ubuntu2.12,BSD-TSRM,5.50,fixed in 7.4.3-4ubuntu2.15,,"In PHP versions before 7.4.31, 8.0.24 and 8.1.11, the phar uncompressor code would recursively uncompress \""quines\"" gzip files, resulting in an infinite loop.",,2022-09-28 23:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-31628,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-31630,46,image,medium,"php7.4-common,php7.4-json,php7.4-readline,php7.4-opcache,libapache2-mod-php7.4,php7.4-cli,php7.4",php7.4,7.4.3-4ubuntu2.12,BSD-TSRM,7.10,fixed in 7.4.3-4ubuntu2.15,,"In PHP versions prior to 7.4.33, 8.0.25 and 8.2.12, when using imageloadfont() function in gd extension, it is possible to supply a specially crafted font file, such as if the loaded font is used with imagechar() function, the read outside allocated buffer will be used. This can lead to crashes or disclosure of confidential information.",,2022-11-14 07:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-31630,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-42012,46,image,medium,"dbus-user-session,libdbus-1-3,dbus",dbus,1.12.16-2ubuntu2.2,GPL-2+ or AFL-2.1,6.50,fixed in 1.12.16-2ubuntu2.3,,"An issue was discovered in D-Bus before 1.12.24, 1.13.x and 1.14.x before 1.14.4, and 1.15.x before 1.15.2. An authenticated attacker can cause dbus-daemon and other programs that use libdbus to crash by sending a message with attached file descriptors in an unexpected format.",,2022-10-10 00:15:00.000,dbus,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-42012,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-42011,46,image,medium,"dbus-user-session,libdbus-1-3,dbus",dbus,1.12.16-2ubuntu2.2,GPL-2+ or AFL-2.1,6.50,fixed in 1.12.16-2ubuntu2.3,,"An issue was discovered in D-Bus before 1.12.24, 1.13.x and 1.14.x before 1.14.4, and 1.15.x before 1.15.2. An authenticated attacker can cause dbus-daemon and other programs that use libdbus to crash when receiving a message where an array length is inconsistent with the size of the element type.",,2022-10-10 00:15:00.000,dbus,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-42011,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-42010,46,image,medium,"dbus-user-session,libdbus-1-3,dbus",dbus,1.12.16-2ubuntu2.2,GPL-2+ or AFL-2.1,6.50,fixed in 1.12.16-2ubuntu2.3,,"An issue was discovered in D-Bus before 1.12.24, 1.13.x and 1.14.x before 1.14.4, and 1.15.x before 1.15.2. An authenticated attacker can cause dbus-daemon and other programs that use libdbus to crash when receiving a message with certain invalid type signatures.",,2022-10-10 00:15:00.000,dbus,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-42010,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2020-11078,46,image,low,python3-httplib2,python-httplib2,0.14.0-1ubuntu1,BSD-3,6.80,needed,,"In httplib2 before version 0.18.0, an attacker controlling unescaped part of uri for `httplib2.Http.request()` could change request headers and body, send additional hidden requests to same server. This vulnerability impacts software that uses httplib2 with uri constructed by string concatenation, as opposed to proper urllib building with escaping. This has been fixed in 0.18.0.",,2020-05-20 16:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-11078,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-21240,46,image,low,python3-httplib2,python-httplib2,0.14.0-1ubuntu1,BSD-3,7.50,needed,,"httplib2 is a comprehensive HTTP client library for Python. In httplib2 before version 0.19.0, a malicious server which responds with long series of \""\\xa0\"" characters in the \""www-authenticate\"" header may cause Denial of Service (CPU burn while parsing header) of the httplib2 client accessing said server. This is fixed in version 0.19.0 which contains a new implementation of auth headers parsing using the pyparsing library.",,2021-02-08 20:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2021/CVE-2021-21240,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-36222,46,image,medium,"libkrb5support0,libgssapi-krb5-2,krb5-locales,libk5crypto3,libkrb5-3",krb5,1.17-6ubuntu4.1,GPL-2,7.50,needed,,ec_verify in kdc/kdc_preauth_ec.c in the Key Distribution Center (KDC) in MIT Kerberos 5 (aka krb5) before 1.18.4 and 1.19.x before 1.19.2 allows remote attackers to cause a NULL pointer dereference and daemon crash. This occurs because a return value is not properly managed in a certain situation.,,2021-07-22 18:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2021/CVE-2021-36222,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2021-37750,46,image,medium,"libkrb5support0,libgssapi-krb5-2,krb5-locales,libk5crypto3,libkrb5-3",krb5,1.17-6ubuntu4.1,GPL-2,6.50,needed,,The Key Distribution Center (KDC) in MIT Kerberos 5 (aka krb5) before 1.18.5 and 1.19.x before 1.19.3 has a NULL pointer dereference in kdc/do_tgs_req.c via a FAST inner body that lacks a server field.,,2021-08-23 05:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2021/CVE-2021-37750,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-41974,46,image,medium,"kpartx,multipath-tools",multipath-tools,0.8.3-1ubuntu2,GPL-2,7.80,fixed in 0.8.3-1ubuntu2.1,,"multipath-tools 0.7.0 through 0.9.x before 0.9.2 allows local users to obtain root access, as exploited alone or in conjunction with CVE-2022-41973. Local users able to write to UNIX domain sockets can bypass access controls and manipulate the multipath setup. This can lead to local privilege escalation to root. This occurs because an attacker can repeat a keyword, which is mishandled because arithmetic ADD is used instead of bitwise OR.",,2022-10-29 19:15:00.000,multipathd,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-41974,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-41973,46,image,medium,"kpartx,multipath-tools",multipath-tools,0.8.3-1ubuntu2,GPL-2,7.80,fixed in 0.8.3-1ubuntu2.1,,"multipath-tools 0.7.7 through 0.9.x before 0.9.2 allows local users to obtain root access, as exploited in conjunction with CVE-2022-41974. Local users able to access /dev/shm can change symlinks in multipathd due to incorrect symlink handling, which could lead to controlled file writes outside of the /dev/shm directory. This could be used indirectly for local privilege escalation to root.",,2022-10-29 18:15:00.000,multipathd,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-41973,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-44638,46,image,medium,libpixman-1-0,pixman,0.38.4-0ubuntu1,,8.80,fixed in 0.38.4-0ubuntu2.1,,"In libpixman in Pixman before 0.42.2, there is an out-of-bounds write (aka heap-based buffer overflow) in rasterize_edges_8 due to an integer overflow in pixman_sample_floor_y.",,2022-11-03 06:15:00.000,,,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-44638,false
ip-172-31-24-116.us-east-2.compute.internal,ubuntu-focal,CVE-2022-45061,46,image,medium,"libpython3.8,libpython3.8-minimal,python3.8-dev,libpython3.8-dev,python3.8-minimal,libpython3.8-stdlib,python3.8",python3.8,3.8.10-0ubuntu1~20.04.5,GPL-2,7.50,fixed in 3.8.10-0ubuntu1~20.04.6,,"An issue was discovered in Python before 3.11.1. An unnecessary quadratic algorithm exists in one path when processing some inputs to the IDNA (RFC 3490) decoder, such that a crafted, unreasonably long name being presented to the decoder could lead to a CPU denial of service. Hostnames are often supplied by remote servers that could be controlled by a malicious actor; in such a scenario, they could trigger excessive CPU consumption on the client attempting to make use of an attacker-supplied supposed hostname. For example, the attack payload could be placed in the Location header of an HTTP response with status code 302. A fix is planned in 3.11.1, 3.10.9, 3.9.16, 3.8.16, and 3.7.16.",,2022-11-09 07:15:00.000,"networkd-dispatcher,unattended-upgrades",,https://people.canonical.com/~ubuntu-security/cve/2022/CVE-2022-45061,false
